annee,code_commune,nom_commune,code_departement,len_d_GV,len_g_GV,len_d_FOB,len_g_FOB,len_d_FOB_AM,len_g_FOB_AM
2019,01142,Dagneux,01,1.2757,1.2757,1.2766004026340874,1.2766004026340874,1.2766004026340874,1.2766004026340874
2019,01143,Divonne-les-Bains,01,23.354599999999998,23.290699999999998,21.451199754538205,20.82948403061894,20.96663567524527,20.344919951326006
2019,01149,Douvres,01,2.3147,2.3147,2.301253326272966,2.301253326272966,2.301253326272966,2.301253326272966
2019,01153,Échenevex,01,2.9198,2.9198,0.7490142905000947,0.7490142905000947,0.2922656950605725,0.2922656950605725
2019,01156,Faramans,01,0.2361,0.2361,0.23611405131839597,0.23611405131839597,0.23611405131839597,0.23611405131839597
2019,01157,Fareins,01,0.38070000000000004,0.38070000000000004,0.0,0.0,0.0,0.0
2019,01160,Ferney-Voltaire,01,9.8099,9.8099,4.691337804701457,4.691337804701457,4.68932028842783,4.68932028842783
2019,01170,Béard-Géovreissiat,01,0.0057,0.0057,0.0,0.0,0.0,0.0
2019,01171,Géovreisset,01,1.5272999999999999,1.5272999999999999,1.5551171312231724,1.5551171312231724,1.5551171312231724,1.5551171312231724
2019,01173,Gex,01,14.958,14.958,13.003814716835727,13.003814716835727,10.511072572624602,10.511072572624602
2019,01175,Gorrevod,01,0.0006,0.0006,0.0,0.0,0.0,0.0
2019,01177,Grand-Corent,01,0.0,0.0,0.24055682170136045,0.24055682170136045,0.0,0.0
2019,01179,Grièges,01,1.144,1.144,0.9274690517689063,0.9274690517689063,0.9274690517689063,0.9274690517689063
2019,01180,Grilly,01,4.1677,4.1677,4.150929679939271,4.150929679939271,2.2749176961390467,2.2749176961390467
2019,01183,Guéreins,01,0.43839999999999996,0.43839999999999996,0.0,0.0,0.0,0.0
2019,01185,Plateau d'Hauteville,01,3.29,3.29,0.0,0.0,0.0,0.0
2019,01187,Haut Valromey,01,3.7218,3.7218,1.500049377037194,1.500049377037194,0.0,0.0
2019,01189,Injoux-Génissiat,01,1.7601,1.7601,0.8643183774396034,0.8643183774396034,0.8643183774396034,0.8643183774396034
2019,01190,Innimond,01,2.967,2.967,2.967235759614181,2.967235759614181,0.0,0.0
2019,01193,Izieu,01,0.9421,0.9421,1.1341383314586544,1.1341383314586544,0.9605399734617766,0.9605399734617766
2019,01194,Jassans-Riottier,01,1.1256,1.1256,0.6048946330605606,0.6048946330605606,0.6048946330605606,0.6048946330605606
2019,01195,Jasseron,01,0.2113,0.2113,0.0,0.0,0.0,0.0
2019,01196,Jayat,01,3.9127,3.9127,2.104404310937809,2.104404310937809,2.104404310937809,2.104404310937809
2019,01197,Journans,01,0.2988,0.2988,0.0,0.0,0.0,0.0
2019,01198,Joyeux,01,1.7459,1.7459,0.0,0.0,0.0,0.0
2019,01199,Jujurieux,01,0.0286,0.0286,0.030004285459525156,0.030004285459525156,0.030004285459525156,0.030004285459525156
2019,01202,Lagnieu,01,3.4723,3.4723,1.1678895127520805,1.1678895127520805,0.734857206824242,0.734857206824242
2019,01208,Lavours,01,2.0079000000000002,2.0079000000000002,1.723111563424065,1.723111563424065,1.3956626329085784,1.3956626329085784
2019,01209,Léaz,01,0.3302,0.3302,0.0,0.0,0.0,0.0
2019,01213,Leyment,01,0.6551,0.6551,0.6543640251019421,0.6543640251019421,0.6543640251019421,0.6543640251019421
2019,01215,Surjoux-Lhopital,01,0.27390000000000003,0.27390000000000003,0.0,0.0,0.0,0.0
2019,01224,Loyettes,01,6.0784,6.0784,0.0,0.0,0.0,0.0
2019,01227,Magnieu,01,1.5881,1.5881,1.6346239277141483,1.6346239277141483,1.6346239277141483,1.6346239277141483
2019,01229,Malafretaz,01,3.0993,3.0993,2.144427943602773,2.144427943602773,2.144427943602773,2.144427943602773
2019,01234,Marignieu,01,0.0,0.0,1.292408352060843,1.292408352060843,0.0,0.0
2019,01238,Massieux,01,1.1821,1.1821,1.6994855592650904,1.6994855592650904,1.18142318567827,1.18142318567827
2019,01239,Massignieu-de-Rives,01,3.3748,3.3748,3.1359944914541997,3.1359944914541997,3.1359944914541997,3.1359944914541997
2019,01244,Meximieux,01,5.7016,5.7016,4.709070545609045,4.709070545609045,4.665186055894217,4.665186055894217
2019,01247,Mijoux,01,6.3865,6.3865,6.409275271332118,6.409275271332118,0.0,0.0
2019,01248,Mionnay,01,1.8162,1.8162,0.0067170246045268325,0.0067170246045268325,0.0067170246045268325,0.0067170246045268325
2019,01249,Miribel,01,9.692,9.692,5.528564130361116,5.528564130361116,4.493364765869159,4.493364765869159
2019,01254,Montagnat,01,1.5381,1.5381,0.0,0.0,0.0,0.0
2019,01258,Montceaux,01,0.5974,0.5974,0.0,0.0,0.0,0.0
2019,01262,Montluel,01,1.8209,1.8209,1.819372725928591,1.819372725928591,1.819372725928591,1.819372725928591
2019,01263,Montmerle-sur-Saône,01,0.9614,0.9614,0.26434909868663603,0.26434909868663603,0.26434909868663603,0.26434909868663603
2019,01265,Montréal-la-Cluse,01,0.47,0.47,0.47245194559814685,0.47245194559814685,0.47245194559814685,0.47245194559814685
2019,01266,Montrevel-en-Bresse,01,0.47500000000000003,0.47500000000000003,0.47394594872403095,0.47394594872403095,0.47394594872403095,0.47394594872403095
2019,01267,Nurieux-Volognat,01,0.798,0.798,0.7973921400511188,0.7973921400511188,0.7973921400511188,0.7973921400511188
2019,01268,Murs-et-Gélignieux,01,1.7736,1.7736,2.087317849777955,2.087317849777955,1.8874000462194362,1.8874000462194362
2019,01269,Nantua,01,3.0296,3.0296,4.120838063140985,4.120838063140985,4.120838063140985,4.120838063140985
2019,01275,Neyron,01,6.4513,6.4513,6.544877470123143,6.544877470123143,5.685833350541624,5.685833350541624
2019,01276,Niévroz,01,0.0564,0.0564,0.0,0.0,0.0,0.0
2019,01281,Ornex,01,9.2875,9.383,5.437496128914052,5.437496128914052,4.889085456172492,4.889085456172492
2019,01283,Oyonnax,01,9.5509,9.5509,3.2511849470696186,3.2511849470696186,3.16329057107686,3.16329057107686
2019,01285,Parcieux,01,0.0,0.0,0.000542265163268147,0.000542265163268147,0.0,0.0
2019,01289,Péronnas,01,7.9064,7.9064,3.819269406695975,3.819269406695975,3.819269406695975,3.819269406695975
2019,01293,Peyriat,01,0.1358,0.1358,0.0,0.0,0.0,0.0
2019,01294,Peyrieu,01,1.7543,1.7543,1.7558975586324925,1.7558975586324925,1.7558975586324925,1.7558975586324925
2019,01301,Polliat,01,0.2215,0.2215,0.22116028752574401,0.22116028752574401,0.22116028752574401,0.22116028752574401
2019,01303,Poncin,01,0.0013,0.0013,0.0,0.0,0.0,0.0
2019,01304,Pont-d'Ain,01,1.0278,1.0278,0.0,0.0,0.0,0.0
2019,01305,Pont-de-Vaux,01,0.6719,0.6719,0.0,0.0,0.0,0.0
2019,01306,Pont-de-Veyle,01,0.7543,0.7543,0.7715915630455036,0.7715915630455036,0.41295614527895286,0.41295614527895286
2019,01307,Port,01,1.4639,1.4639,0.3635408577640381,0.3635408577640381,0.3635408577640381,0.3635408577640381
2019,01308,Pougny,01,0.051699999999999996,0.051699999999999996,0.0503894545347497,0.0503894545347497,0.0503894545347497,0.0503894545347497
2019,01313,Prévessin-Moëns,01,20.2709,20.2709,17.160048687278877,17.160048687278877,12.233353365751107,12.233353365751107
2019,01318,Rancé,01,0.0659,0.0659,0.13934996885740128,0.13934996885740128,0.02594261166784089,0.02594261166784089
2019,01320,Replonges,01,2.483,2.483,2.4580894386140244,2.4580894386140244,2.4580894386140244,2.4580894386140244
2019,01321,Revonnas,01,0.2074,0.2074,0.206323521906099,0.206323521906099,0.206323521906099,0.206323521906099
2019,01322,Reyrieux,01,0.27390000000000003,0.27390000000000003,0.06304046205685161,0.06304046205685161,0.06304046205685161,0.06304046205685161
2019,01323,Reyssouze,01,2.2068,2.2068,0.0,0.0,0.0,0.0
2019,01325,Rignieux-le-Franc,01,0.8223,0.8223,0.7835875453293005,0.7835875453293005,0.7835875453293005,0.7835875453293005
2019,01329,Rossillon,01,0.5968,0.5968,0.0,0.0,0.0,0.0
2019,01333,Saint-André-de-Corcy,01,0.5994,0.5994,0.5735053301502401,0.5735053301502401,0.5735053301502401,0.5735053301502401
2019,01338,Groslée-Saint-Benoit,01,3.6165,3.6165,3.7537408366097273,3.7537408366097273,3.7537408366097273,3.7537408366097273
2019,01339,Saint-Bernard,01,3.3756,3.3756,2.8038989204801705,2.8038989204801705,2.8038989204801705,2.8038989204801705
2019,01343,Saint-Cyr-sur-Menthon,01,1.4912,1.4912,0.9404119916818132,0.9404119916818132,0.4845216376312283,0.4845216376312283
2019,01344,Saint-Denis-lès-Bourg,01,6.7684999999999995,6.7684999999999995,0.7740322958412926,0.7740322958412926,0.7740322958412926,0.7740322958412926
2019,01345,Saint-Denis-en-Bugey,01,0.0542,0.0542,0.0,0.0,0.0,0.0
2019,01347,Saint-Didier-de-Formans,01,0.040400000000000005,0.040400000000000005,0.0,0.0,0.0,0.0
2019,01348,Saint-Didier-sur-Chalaronne,01,0.0362,0.0362,0.03622995950748757,0.03622995950748757,0.03622995950748757,0.03622995950748757
2019,01354,Saint-Genis-Pouilly,01,17.873,17.873,10.767442876682983,10.767442876682983,8.397123213254709,8.397123213254709
2019,01360,Saint-Jean-de-Gonville,01,0.8643000000000001,0.8643000000000001,0.8319085728317391,0.8319085728317391,0.8319085728317391,0.8319085728317391
2019,01363,Saint-Jean-le-Vieux,01,2.1038,2.1038,2.100248455750644,2.100248455750644,1.2096590809982808,1.2096590809982808
2019,01365,Saint-Jean-sur-Veyle,01,0.1446,0.1446,0.0,0.0,0.0,0.0
2019,01366,Sainte-Julie,01,1.1589999999999998,1.1589999999999998,0.0,0.0,0.0,0.0
2019,01369,Saint-Just,01,0.4735,0.4735,0.45296249285914963,0.45296249285914963,0.45296249285914963,0.45296249285914963
2019,01370,Saint-Laurent-sur-Saône,01,0.6078,0.6078,0.6688835098392084,0.6688835098392084,0.6688835098392084,0.6688835098392084
2019,01376,Saint-Maurice-de-Beynost,01,4.104,4.104,3.1649834005405717,3.1649834005405717,1.9234652363428075,1.9234652363428075
2019,01378,Saint-Maurice-de-Gourdans,01,0.6269,0.6269,0.0,0.0,0.0,0.0
2019,01382,Sainte-Olive,01,0.0545,0.0545,0.054445253762848575,0.054445253762848575,0.0,0.0
2019,01384,Saint-Rambert-en-Bugey,01,4.6925,4.6925,2.221452425806367,2.221452425806367,2.221452425806367,2.221452425806367
2019,01386,Saint-Sorlin-en-Bugey,01,5.2763,5.2763,4.618433910105292,4.618433910105292,4.542712049096126,4.542712049096126
2019,01389,Saint-Trivier-sur-Moignans,01,0.1968,0.1968,0.1963822576858116,0.1963822576858116,0.1963822576858116,0.1963822576858116
2019,01390,Saint-Vulbas,01,15.5443,15.5443,1.7388640471130694,1.7388640471130694,1.7279611881850612,1.7279611881850612
2019,01396,Sault-Brénaz,01,6.5919,6.5919,4.854155393271149,4.854155393271149,4.580860434370244,4.580860434370244
2019,01397,Sauverny,01,0.5138,0.5138,0.5057689261894435,0.5057689261894435,0.5057689261894435,0.5057689261894435
2019,01398,Savigneux,01,0.1063,0.1063,0.0,0.0,0.0,0.0
2019,01399,Ségny,01,2.0293,2.0293,0.5893229629951795,0.5893229629951795,0.24472484306635073,0.24472484306635073
2019,01401,Sergy,01,2.3459,2.3459,0.6193729143147831,0.6193729143147831,0.3876777961961288,0.3876777961961288
2019,01403,Serrières-de-Briord,01,0.27140000000000003,0.27140000000000003,0.0,0.0,0.0,0.0
2019,01404,Serrières-sur-Ain,01,0.0736,0.0736,0.0,0.0,0.0,0.0
2019,01415,Talissieu,01,2.0852,2.0852,0.999043116667536,0.999043116667536,0.0334759059869259,0.0334759059869259
2019,01416,Tenay,01,0.0995,0.0995,0.0,0.0,0.0,0.0
2019,01418,Thil,01,1.0,1.0,0.0,0.0,0.0,0.0
2019,01419,Thoiry,01,2.283,2.283,2.510718231818418,2.510718231818418,0.8537783456151122,0.8537783456151122
2019,01422,Tossiat,01,1.1479,1.1479,0.0,0.0,0.0,0.0
2019,01424,Tramoyes,01,3.5898000000000003,3.5898000000000003,3.2734361039659534,3.2734361039659534,0.873984494392767,0.873984494392767
2019,01426,Val-Revermont,01,1.2658,1.2658,0.03577309788440577,0.03577309788440577,0.0,0.0
2019,01427,Trévoux,01,1.4322,1.4322,0.3427689324654793,0.3427689324654793,0.3427689324654793,0.3427689324654793
2019,01431,Vaux-en-Bugey,01,0.0284,0.0284,0.02832932111264171,0.02832932111264171,0.02832932111264171,0.02832932111264171
2019,01435,Versonnex,01,3.1957,3.1957,1.1534539337765641,1.1534539337765641,1.1534539337765641,1.1534539337765641
2019,01436,Vesancy,01,0.2494,0.2494,0.0,0.0,0.0,0.0
2019,01444,Villebois,01,1.6149,1.6149,0.936591840992069,0.936591840992069,0.925453049894881,0.925453049894881
2019,01450,Villieu-Loyes-Mollon,01,0.1494,0.1494,0.17151063072395512,0.17151063072395512,0.17151063072395512,0.17151063072395512
2019,01451,Viriat,01,5.9282,5.9282,5.314834375298607,5.314834375298607,5.160174175919111,5.160174175919111
2019,01452,Virieu-le-Grand,01,0.0353,0.0353,0.0,0.0,0.0,0.0
2019,01453,Arvière-en-Valromey,01,4.621700000000001,4.621700000000001,4.628924706912992,4.628924706912992,0.0,0.0
2019,01454,Virignin,01,4.0396,4.0396,4.0476062924908165,4.0476062924908165,3.8203304925911636,3.8203304925911636
2019,02001,Abbécourt,02,0.4953,0.4953,0.4963585441937164,0.4963585441937164,0.0,0.0
2019,02009,Alaincourt,02,1.3267,1.3267,1.2767492894031458,1.2767492894031458,1.2767492894031458,1.2767492894031458
2019,02014,Amigny-Rouy,02,1.9768000000000001,1.9768000000000001,0.0,0.0,0.0,0.0
2019,02025,Artemps,02,0.5513,0.5513,0.5584136963808919,0.5584136963808919,0.0,0.0
2019,02028,Athies-sous-Laon,02,0.4589,0.4589,0.0,0.0,0.0,0.0
2019,02030,Aubencheul-aux-Bois,02,0.3348,0.3348,0.3345385068883072,0.3345385068883072,0.3345385068883072,0.3345385068883072
2019,02040,Autreppes,02,2.5017,2.5017,2.4423304554902723,2.4423304554902723,2.4423304554902723,2.4423304554902723
2019,02049,Barisis-aux-Bois,02,1.0983,1.0983,0.0,0.0,0.0,0.0
2019,02054,Bazoches-et-Saint-Thibaut,02,2.1671,2.1671,0.0,0.0,0.0,0.0
2019,02055,Beaumé,02,0.0034,0.0034,0.0,0.0,0.0,0.0
2019,02059,Beautor,02,2.5213,2.5213,1.0861152592831032,1.0861152592831032,0.5231985504423613,0.5231985504423613
2019,02064,Belleu,02,0.1681,0.1681,0.0,0.0,0.0,0.0
2019,02065,Bellicourt,02,1.0793000000000001,1.0793000000000001,0.0,0.0,0.0,0.0
2019,02071,Berny-Rivière,02,3.7108,3.7108,3.6995200877608663,3.6995200877608663,0.0,0.0
2019,02073,Berry-au-Bac,02,0.0,0.0,0.6547966929667093,0.6547966929667093,0.0,0.0
2019,02074,Bertaucourt-Epourdon,02,0.0751,0.0751,0.0,0.0,0.0,0.0
2019,02075,Berthenicourt,02,0.5311,0.5311,0.543276418886675,0.543276418886675,0.18428803553372722,0.18428803553372722
2019,02079,Besmont,02,4.1625,4.1625,4.156656250893714,4.156656250893714,0.0,0.0
2019,02085,Bézu-Saint-Germain,02,0.4082,0.4082,0.4205273859143841,0.4205273859143841,0.4205273859143841,0.4205273859143841
2019,02089,Billy-sur-Aisne,02,2.1921,2.1921,2.1187908131069464,2.1187908131069464,2.1187908131069464,2.1187908131069464
2019,02095,Bohain-en-Vermandois,02,2.9332000000000003,2.9332000000000003,0.6185460009622719,0.6185460009622719,0.6185460009622719,0.6185460009622719
2019,02100,Bony,02,2.2822,2.2822,0.0,0.0,0.0,0.0
2019,02102,Bouconville-Vauclair,02,1.7235,1.7235,1.6935233125746318,1.6935233125746318,1.6935233125746318,1.6935233125746318
2019,02106,Bourg-et-Comin,02,0.1793,0.1793,0.0,0.0,0.0,0.0
2019,02108,Bourguignon-sous-Montbavin,02,1.1351,1.1351,0.0,0.0,0.0,0.0
2019,02116,Braye-en-Thiérache,02,1.0415,1.0415,1.3151681612230466,1.3151681612230466,0.0,0.0
2019,02122,Brie,02,1.7592,1.7592,0.0,0.0,0.0,0.0
2019,02123,Brissay-Choigny,02,0.5126,0.5126,0.5193345011780408,0.5193345011780408,0.0,0.0
2019,02124,Brissy-Hamégicourt,02,2.5876,2.5876,2.613256400514441,2.613256400514441,0.8611235291462862,0.8611235291462862
2019,02131,Bucy-le-Long,02,0.1395,0.1395,0.09376440677867133,0.09376440677867133,0.09376440677867133,0.09376440677867133
2019,02132,Bucy-lès-Cerny,02,0.0034,0.0034,0.0,0.0,0.0,0.0
2019,02134,Buire,02,1.9489,1.9489,1.9406802005494723,1.9406802005494723,1.9406802005494723,1.9406802005494723
2019,02136,Burelles,02,0.1621,0.1621,2.3769243544133847,2.3769243544133847,0.0,0.0
2019,02141,La Capelle,02,0.0676,0.0676,0.0,0.0,0.0,0.0
2019,02153,Cessières-Suzy,02,0.4104,0.4104,0.0,0.0,0.0,0.0
2019,02155,Chaillevois,02,0.1453,0.1453,0.0,0.0,0.0,0.0
2019,02158,Chamouille,02,3.3654,3.3654,3.2784819231029543,3.2784819231029543,2.747697717387806,2.747697717387806
2019,02168,Château-Thierry,02,5.7396,5.7396,4.353212279683601,4.353212279683601,4.353212279683601,4.353212279683601
2019,02170,Châtillon-sur-Oise,02,1.0036,1.0036,1.0849801885884647,1.0849801885884647,0.7759212138657178,0.7759212138657178
2019,02173,Chauny,02,6.3900999999999994,6.3900999999999994,3.3800627735940783,3.3800627735940783,0.006300283585582474,0.006300283585582474
2019,02178,Chermizy-Ailles,02,1.6811,1.6811,1.5892669265966128,1.5892669265966128,1.5892669265966128,1.5892669265966128
2019,02181,Chéry-lès-Rozoy,02,1.3966,1.3966,1.3937452786855562,1.3937452786855562,1.3937452786855562,1.3937452786855562
2019,02183,Chevregny,02,1.781,1.781,1.7744061137894391,1.7744061137894391,1.7744061137894391,1.7744061137894391
2019,02203,Coincy,02,0.08070000000000001,0.08070000000000001,0.0,0.0,0.0,0.0
2019,02205,Colligis-Crandelain,02,0.7548,0.7548,1.118758162015699,1.118758162015699,0.757299965452054,0.757299965452054
2019,02212,Condren,02,1.9639000000000002,1.9639000000000002,3.1379077235901423,3.1379077235901423,1.2512379723890579,1.2512379723890579
2019,02214,Contescourt,02,0.0211,0.0211,0.017240585057548455,0.017240585057548455,0.0,0.0
2019,02217,Coucy-le-Château-Auffrique,02,0.0165,0.0165,0.0,0.0,0.0,0.0
2019,02226,Courmelles,02,0.0848,0.0848,0.0,0.0,0.0,0.0
2019,02230,Couvrelles,02,0.6116999999999999,0.6116999999999999,0.0,0.0,0.0,0.0
2019,02232,Coyolles,02,1.6346,1.6346,1.6304623766479749,1.6304623766479749,0.0,0.0
2019,02237,Crécy-sur-Serre,02,0.2675,0.2675,0.26679452955893324,0.26679452955893324,0.26679452955893324,0.26679452955893324
2019,02238,Crépy,02,0.0178,0.0178,0.0,0.0,0.0,0.0
2019,02243,Crouy,02,0.361,0.361,0.0,0.0,0.0,0.0
2019,02245,Cuffies,02,0.1201,0.1201,0.0,0.0,0.0,0.0
2019,02257,Dallon,02,1.8372,1.8372,1.6289413937163257,1.6289413937163257,0.0,0.0
2019,02266,Dolignon,02,0.2374,0.2374,0.23648814128332282,0.23648814128332282,0.23648814128332282,0.23648814128332282
2019,02275,Effry,02,0.806,0.806,0.9080016036252363,0.9080016036252363,0.9080016036252363,0.9080016036252363
2019,02279,Épaux-Bézu,02,0.5263,0.5263,0.5113206111162092,0.5113206111162092,0.5113206111162092,0.5113206111162092
2019,02280,Épieds,02,0.5414,0.5414,0.0,0.0,0.0,0.0
2019,02286,Esquéhéries,02,1.3976,1.3976,1.075542432044617,1.075542432044617,0.2346546815040177,0.2346546815040177
2019,02287,Essigny-le-Grand,02,0.1999,0.1999,0.1781613462725753,0.1781613462725753,0.1781613462725753,0.1781613462725753
2019,02290,Essômes-sur-Marne,02,0.66,0.66,0.0,0.0,0.0,0.0
2019,02292,Étampes-sur-Marne,02,0.728,0.728,0.0,0.0,0.0,0.0
2019,02294,Étouvelles,02,1.2431999999999999,1.2431999999999999,1.275622515974478,1.275622515974478,1.275622515974478,1.275622515974478
2019,02295,Étréaupont,02,1.5396,1.5396,1.47782084462749,1.47782084462749,1.47782084462749,1.47782084462749
2019,02298,Étreux,02,0.354,0.354,0.349504299801161,0.349504299801161,0.349504299801161,0.349504299801161
2019,02299,Évergnicourt,02,1.1927,1.1927,0.0,0.0,0.0,0.0
2019,02303,Fayet,02,0.0753,0.0753,0.07503746887550895,0.07503746887550895,0.0,0.0
2019,02304,La Fère,02,0.4041,0.4041,1.3454831068591024,1.3454831068591024,0.028168270925326283,0.028168270925326283
2019,02305,Fère-en-Tardenois,02,1.9708,1.9708,0.0,0.0,0.0,0.0
2019,02307,La Ferté-Milon,02,0.2643,0.2643,0.0,0.0,0.0,0.0
2019,02313,Flavigny-le-Grand-et-Beaurain,02,3.5147999999999997,3.5147999999999997,3.4921395327346283,3.4921395327346283,3.4921395327346283,3.4921395327346283
2019,02319,Fonsomme,02,0.0884,0.0884,0.0,0.0,0.0,0.0
2019,02320,Fontaine-lès-Clercs,02,2.0866,2.0866,2.1033789084834367,2.1033789084834367,0.0,0.0
2019,02321,Fontaine-lès-Vervins,02,1.6676,1.6676,0.5396385412032129,0.5396385412032129,0.5396385412032129,0.5396385412032129
2019,02329,Fourdrain,02,0.1577,0.1577,0.0,0.0,0.0,0.0
2019,02334,Fresnoy-le-Grand,02,3.3167,3.3167,0.5153180698949074,0.5153180698949074,0.5153180698949074,0.5153180698949074
2019,02340,Gauchy,02,1.4674,1.4674,0.8225297837720427,0.8225297837720427,0.8225297837720427,0.8225297837720427
2019,02342,Gergny,02,1.27,1.27,1.3573022660777618,1.3573022660777618,1.3573022660777618,1.3573022660777618
2019,02352,Gouy,02,0.854,0.854,0.0,0.0,0.0,0.0
